pub_ID,included,sp_name,genus,species,clone.strain,study_type,polymer,size_um_mean,size_um_SD,size_nm_mean,size_nm_sd,particles_per_mg,shape,color,fluorescence,modified,mod_type,surface_charge,surfactant,biotic_env,weathered,density_gcm-3,excitation_nm,emission_nm,company,MP_comments,age_d,generation,age_comment,food_source,food_present,temperature,pH,DOC_added,DOC_type,other_added,other_type,exp_time_h,exp_time_d,conc_p_ml-1,conc_mg_ml-1,conc_mg_l-1,conc_ppm,extracted_by,c_n_replicates,c_mean,c_SD,c_SE,c_ind_per_replicate,c_n_individuals,c_dead,c_alive,t_n_replicates,t_mean,t_SD,t_SE,t_ind_per_replicate,t_n_individuals,t_dead,t_alive,data_comment
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,no,NA,48,2,NA,NA,100,NA,MM,4,0,0,0,10,40,0,40,4,0.3,0.1155,NA,10,40,12,28,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,no,NA,48,2,NA,NA,125,NA,MM,4,0,0,0,10,40,0,40,4,0.6,0.1633,NA,10,40,24,16,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,no,NA,48,2,NA,NA,175,NA,MM,4,0,0,0,10,40,0,40,4,0.85,0.1915,NA,10,40,34,6,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,yes,polysaccharides,48,2,NA,NA,200,NA,MM,4,0,0,0,10,40,0,40,4,0.1,0.1155,NA,10,40,4,36,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,yes,polysaccharides,48,2,NA,NA,250,NA,MM,4,0,0,0,10,40,0,40,4,0.2,0.1633,NA,10,40,8,32,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,yes,polysaccharides,48,2,NA,NA,300,NA,MM,4,0,0,0,10,40,0,40,4,0.45,0.1,NA,10,40,18,22,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,yes,polysaccharides,48,2,NA,NA,325,NA,MM,4,0,0,0,10,40,0,40,4,0.55,0.1,NA,10,40,22,18,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,no,NA,yes,polysaccharides,48,2,NA,NA,350,NA,MM,4,0,0,0,10,40,0,40,4,0.7,0.1155,NA,10,40,28,12,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,yes,humic acid,no,NA,48,2,NA,NA,200,NA,MM,4,0,0,0,10,40,0,40,4,0.4,0.1633,NA,10,40,16,24,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,yes,humic acid,no,NA,48,2,NA,NA,250,NA,MM,4,0,0,0,10,40,0,40,4,0.4,0.1633,NA,10,40,16,24,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,yes,humic acid,no,NA,48,2,NA,NA,300,NA,MM,4,0,0,0,10,40,0,40,4,0.45,0.1,NA,10,40,18,22,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,yes,humic acid,no,NA,48,2,NA,NA,325,NA,MM,4,0,0,0,10,40,0,40,4,0.45,0.1915,NA,10,40,18,22,from raw data provided by authors
Saavedra2019,yes,Daphnia magna,Daphnia,magna,DAPHTOXKIT F-magna,lab,PS ,0.21,0.011,210,11,NA,spherical,no,no,yes,carboxylated,negative,no,no,no,1.055,NA,NA,Thermofisher,,0,0,,Chlamydomonas reinhardtii,yes,21,,yes,humic acid,no,NA,48,2,NA,NA,350,NA,MM,4,0,0,0,10,40,0,40,4,0.65,0.1915,NA,10,40,26,14,from raw data provided by authors
Schrank2019,yes,Daphnia magna,Daphnia,magna,BL2.2,lab,PVC,29,21,2.9e4,2.1e4,NA,fragments,NA,no,no,NA,NA,no,no,no,NA,NA,NA,"Nexans GmbH, Germany",,0,0,,Acutodesmus obliquus,yes,20,,no,NA,no,NA,624,26,4.342,NA,NA,NA,MM,20,NA,NA,NA,1,20,0,20,20,NA,NA,NA,1,20,2,18,from Figure 6
Schrank2019,yes,Daphnia magna,Daphnia,magna,BL2.2,lab,PVC,51,36,5.1e4,3.6e4,NA,fragments,NA,no,yes,DiNP(plasticizer),NA,no,no,no,NA,NA,NA,"Nexans GmbH, Germany",,0,0,,Acutodesmus obliquus,yes,20,,no,NA,no,NA,624,26,4.342,NA,NA,NA,MM,20,NA,NA,NA,1,20,0,20,20,NA,NA,NA,1,20,0,20,from Figure 6
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,0,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,400,NA,NA,NA,"SR, MM",20,0.15,NA,NA,1,20,NA,NA,20,0.05,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,0,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,2000,NA,NA,NA,"SR, MM",20,0.15,NA,NA,1,20,NA,NA,20,0.25,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,0,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,10000,NA,NA,NA,"SR, MM",20,0.15,NA,NA,1,20,NA,NA,20,0.95,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,1,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,400,NA,NA,NA,"SR, MM",20,0.1,NA,NA,1,20,NA,NA,20,0.2,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,1,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,2000,NA,NA,NA,"SR, MM",20,0.1,NA,NA,1,20,NA,NA,20,0.45,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,1,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,10000,NA,NA,NA,"SR, MM",20,0.1,NA,NA,1,20,NA,NA,20,1,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,2,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,400,NA,NA,NA,"SR, MM",20,0,NA,NA,1,20,NA,NA,20,0.25,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,2,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,2000,NA,NA,NA,"SR, MM",20,0,NA,NA,1,20,NA,NA,20,0.65,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,2,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,504,21,10000,NA,NA,NA,"SR, MM",20,0,NA,NA,1,20,NA,NA,20,1,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,3,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,624,26,400,NA,NA,NA,"SR, MM",20,0,NA,NA,1,20,NA,NA,20,0.15,NA,NA,1,20,NA,NA,Figure S4
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,3,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,624,26,2000,NA,NA,NA,"SR, MM",20,0,NA,NA,1,20,NA,NA,16,1,NA,NA,1,16,NA,NA,Figure S4; in this treatment for this generation only 16 neonates tested
SchŸr2020,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,31,NA,3.1e4,NA,NA,fragments,NA,no,no,NA,NA,no,no,no,0.81,NA,NA,NA,from coffee-to-go-cup lids,0,3,,Desmodesmus subspicatus,yes,NA,,no,NA,no,NA,624,26,10000,NA,NA,NA,"SR, MM",20,0,NA,NA,1,20,NA,NA,20,1,NA,NA,1,20,NA,NA,Figure S4
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",,10,0,,Spirulina platensis,yes,15,,no,NA,no,NA,168,7,10,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",,10,0,,Spirulina platensis,yes,15,,no,NA,no,NA,168,7,30,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  10mg/L ammonium,10,0,,Spirulina platensis,yes,20,,yes,ammonium,no,NA,168,7,10,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  30mg/L ammonium,10,0,,Spirulina platensis,yes,20,,yes,ammonium,no,NA,168,7,10,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  10mg/L ammonium,10,0,,Spirulina platensis,yes,20,,yes,ammonium,no,NA,168,7,30,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  30mg/L ammonium,10,0,,Spirulina platensis,yes,20,,yes,ammonium,no,NA,168,7,30,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",,10,0,,Spirulina platensis,yes,25,,no,NA,no,NA,168,7,10,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",,10,0,,Spirulina platensis,yes,25,,no,NA,no,NA,168,7,30,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  10mg/L ammonium,10,0,,Spirulina platensis,yes,25,,yes,ammonium,no,NA,168,7,10,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  30mg/L ammonium,10,0,,Spirulina platensis,yes,25,,yes,ammonium,no,NA,168,7,10,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  10mg/L ammonium,10,0,,Spirulina platensis,yes,25,,yes,ammonium,no,NA,168,7,30,NA,NA,NA,"JB, MM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Serra2020,no,Daphnia magna,Daphnia,magna,NA,lab,PS,21.6,NA,2.16e4,NA,NA,spherical,NA,no,no,NA,NA,no,no,no,1.05,NA,NA,"SonTek/Xylem Inc., USA",in the presence of  30mg/L ammonium,10,0,,Spirulina platensis,yes,25,,yes,ammonium,no,NA,168,7,30,NA,NA,NA,"JB, MM",NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"experimental procedure not clear: ""Dead individuals were replaced [...]""; Not clear how TD50 values were obtained; no raw data provided"
Taipale2019,yes,Daphnia magna,Daphnia,magna,Daphtoxkit F,lab,PE,3.28,NA,3280,NA,NA,fragments,NA,no,yes,13C,NA,no,no,yes,NA,NA,NA,Sigma-Aldrich,incubated in clear lake-water,0,0,,Acutodesmus sp.,yes,18,,no,NA,no,NA,192,8,NA,13.3,NA,NA,"JB, MM",12,0.08,NA,NA,1,12,NA,NA,4,0.27,NA,NA,1,4,NA,NA,extracted from figure 5a
Taipale2019,yes,Daphnia magna,Daphnia,magna,Daphtoxkit F,lab,PE,3.28,NA,3280,NA,NA,fragments,NA,no,yes,13C,NA,no,yes,yes,NA,NA,NA,Sigma-Aldrich,incubated in humic lake-water,0,0,,Acutodesmus sp.,yes,18,,no,NA,no,NA,192,8,NA,13.3,NA,NA,"JB, MM",12,0.08,NA,NA,1,12,NA,NA,12,0.12,NA,NA,1,12,NA,NA,extracted from figure 5a
Taipale2019,yes,Daphnia magna,Daphnia,magna,Daphtoxkit F,lab,PE,3.28,NA,3280,NA,NA,fragments,NA,no,yes,13C,NA,no,yes,yes,NA,NA,NA,Sigma-Aldrich,incubated in artificial medium containing humic acid from leaves,0,0,,Acutodesmus sp.,yes,18,,no,NA,no,NA,192,8,NA,13.3,NA,NA,"JB, MM",12,0.08,NA,NA,1,12,NA,NA,4,0.27,NA,NA,1,4,NA,NA,extracted from figure 5a
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,31.25,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,62.5,NA,,1,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,125,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,250,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,500,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.45e-2,3.9e-3,94.5,3.9,NA,spherical,NA,yes,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,31.25,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.45e-2,3.9e-3,94.5,3.9,NA,spherical,NA,yes,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,62.5,NA,,1,,,,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.45e-2,3.9e-3,94.5,3.9,NA,spherical,NA,yes,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,125,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.45e-2,3.9e-3,94.5,3.9,NA,spherical,NA,yes,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,250,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.45e-2,3.9e-3,94.5,3.9,NA,spherical,NA,yes,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,500,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.95e-2,4.3e-3,99.5,4.3,NA,spherical,NA,yes,yes,carboxylated,negative,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,31.25,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.95e-2,4.3e-3,99.5,4.3,NA,spherical,NA,yes,yes,carboxylated,negative,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,62.5,NA,,1,,,,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.95e-2,4.3e-3,99.5,4.3,NA,spherical,NA,yes,yes,carboxylated,negative,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,125,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.95e-2,4.3e-3,99.5,4.3,NA,spherical,NA,yes,yes,carboxylated,negative,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,250,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,no,Daphnia magna,Daphnia,magna,NA,lab,PS,9.95e-2,4.3e-3,99.5,4.3,NA,spherical,NA,yes,yes,carboxylated,negative,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,,0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,48,2,NA,NA,500,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no raw data provided; data extraction not possible
Vicentini2019,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,"surfactant added, but also added to control treatment",0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,504,21,NA,NA,1.6,NA,MM,1,0,0,0,10,10,0,10,1,0.2,0,0,10,10,2,8,Table 3
Vicentini2019,yes,Daphnia magna,Daphnia,magna,NA,lab,PS,9.01e-2,4.9e-3,90.1,4.9,NA,spherical,NA,no,no,NA,NA,no,no,no,NA,NA,NA,self-made from monomers and reagents bought from Sigma-Aldrich,"surfactant added, but also added to control treatment",0,0,,Desmodesmus subspicatus,yes,20,,no,NA,no,NA,504,21,NA,NA,3.3,NA,MM,1,0,0,0,10,10,0,10,1,0.3,0,0,10,10,3,7,Table 3
